date,hospital_id,blood_group,component,opening_stock,received,issued,expired,closing_stock
2025-06-03,H002,AB+,FFP,0,3,3,0,0
2025-06-03,H002,A-,PRBC,0,5,6,1,0
2025-06-03,H002,A-,PLT,1,11,8,0,4
2025-06-03,H002,A-,FFP,21,0,2,1,18
2025-06-03,H002,B-,PRBC,8,3,5,1,5
2025-06-03,H002,B-,PLT,8,9,8,1,8
2025-06-03,H002,B-,FFP,5,0,2,0,3
2025-06-03,H002,O-,PRBC,8,8,10,0,6
2025-06-03,H002,O-,PLT,4,11,11,0,4
2025-06-03,H002,O-,FFP,8,0,3,1,4
2025-06-03,H002,AB-,PRBC,0,3,3,0,0
2025-06-03,H002,AB-,PLT,11,3,4,1,9
2025-06-03,H002,AB-,FFP,57,2,0,1,58
2025-06-04,H001,A+,PRBC,46,20,20,1,45
2025-06-04,H001,A+,PLT,7,28,24,0,11
2025-06-04,H001,A+,FFP,0,8,6,0,2
2025-06-04,H001,B+,PRBC,38,25,22,1,40
2025-06-04,H001,B+,PLT,28,21,21,1,27
2025-06-04,H001,B+,FFP,2,6,5,0,3
2025-06-04,H001,O+,PRBC,85,30,27,2,86
2025-06-04,H001,O+,PLT,28,37,30,1,34
2025-06-04,H001,O+,FFP,2,5,8,0,0
2025-06-04,H001,AB+,PRBC,0,8,8,0,0
2025-06-04,H001,AB+,PLT,6,9,10,1,4
2025-06-04,H001,AB+,FFP,13,3,2,1,13
2025-06-04,H001,A-,PRBC,0,5,8,1,0
2025-06-04,H001,A-,PLT,2,5,4,1,2
2025-06-04,H001,A-,FFP,46,0,2,1,43
2025-06-04,H001,B-,PRBC,2,7,6,0,3
2025-06-04,H001,B-,PLT,0,6,7,1,0
2025-06-04,H001,B-,FFP,37,1,2,2,34
2025-06-04,H001,O-,PRBC,8,5,7,1,5
2025-06-04,H001,O-,PLT,0,8,9,1,0
2025-06-04,H001,O-,FFP,15,2,3,1,13
2025-06-04,H001,AB-,PRBC,14,3,3,1,13
2025-06-04,H001,AB-,PLT,30,4,4,1,29
2025-06-04,H001,AB-,FFP,63,2,0,2,63
2025-06-04,H002,A+,PRBC,60,26,25,2,59
2025-06-04,H002,A+,PLT,28,33,28,1,32
2025-06-04,H002,A+,FFP,0,10,8,1,1
2025-06-04,H002,B+,PRBC,38,24,25,2,35
2025-06-04,H002,B+,PLT,14,29,28,1,14
2025-06-04,H002,B+,FFP,0,11,11,1,0
2025-06-04,H002,O+,PRBC,105,33,32,3,103
2025-06-04,H002,O+,PLT,70,39,37,2,70
2025-06-04,H002,O+,FFP,24,9,11,1,21
2025-06-04,H002,AB+,PRBC,2,8,8,1,1
2025-06-04,H002,AB+,PLT,5,14,10,0,9
2025-06-04,H002,AB+,FFP,0,4,4,0,0
2025-06-04,H002,A-,PRBC,0,6,6,0,0
2025-06-04,H002,A-,PLT,4,7,7,1,3
2025-06-04,H002,A-,FFP,18,0,1,1,16
2025-06-04,H002,B-,PRBC,5,9,6,1,7
2025-06-04,H002,B-,PLT,8,8,7,1,8
2025-06-04,H002,B-,FFP,3,4,3,0,4
2025-06-04,H002,O-,PRBC,6,7,8,0,5
2025-06-04,H002,O-,PLT,4,12,10,0,6
2025-06-04,H002,O-,FFP,4,6,3,1,6
2025-06-04,H002,AB-,PRBC,0,5,1,0,4
2025-06-04,H002,AB-,PLT,9,0,3,0,6
2025-06-04,H002,AB-,FFP,58,5,0,2,61
2025-06-05,H001,A+,PRBC,45,18,19,1,43
2025-06-05,H001,A+,PLT,11,23,23,1,10
2025-06-05,H001,A+,FFP,2,4,7,1,0
2025-06-05,H001,B+,PRBC,40,17,18,2,37
2025-06-05,H001,B+,PLT,27,24,22,2,27
2025-06-05,H001,B+,FFP,3,8,8,0,3
2025-06-05,H001,O+,PRBC,86,30,27,2,87
2025-06-05,H001,O+,PLT,34,28,26,1,35
2025-06-05,H001,O+,FFP,0,7,9,0,0
2025-06-05,H001,AB+,PRBC,0,8,7,0,1
2025-06-05,H001,AB+,PLT,4,8,8,0,4
2025-06-05,H001,AB+,FFP,13,4,2,0,15
2025-06-05,H001,A-,PRBC,0,5,5,0,0
2025-06-05,H001,A-,PLT,2,6,6,0,2
2025-06-05,H001,A-,FFP,43,6,1,1,47
2025-06-05,H001,B-,PRBC,3,0,4,0,0
2025-06-05,H001,B-,PLT,0,1,5,1,0
2025-06-05,H001,B-,FFP,34,1,2,1,32
2025-06-05,H001,O-,PRBC,5,10,8,1,6
2025-06-05,H001,O-,PLT,0,8,9,0,0
2025-06-05,H001,O-,FFP,13,2,2,1,12
2025-06-05,H001,AB-,PRBC,13,0,3,0,10
2025-06-05,H001,AB-,PLT,29,5,4,1,29
2025-06-05,H001,AB-,FFP,63,0,2,2,59
2025-06-05,H002,A+,PRBC,59,26,25,2,58
2025-06-05,H002,A+,PLT,32,26,28,1,29
2025-06-05,H002,A+,FFP,1,11,9,0,3
2025-06-05,H002,B+,PRBC,35,20,22,1,32
2025-06-05,H002,B+,PLT,14,27,26,1,14
2025-06-05,H002,B+,FFP,0,8,9,1,0
2025-06-05,H002,O+,PRBC,103,36,32,2,105
2025-06-05,H002,O+,PLT,70,38,35,2,71
2025-06-05,H002,O+,FFP,21,15,11,1,24
2025-06-05,H002,AB+,PRBC,1,5,8,1,0
2025-06-05,H002,AB+,PLT,9,14,11,1,11
2025-06-05,H002,AB+,FFP,0,6,3,0,3
2025-06-05,H002,A-,PRBC,0,10,6,0,4
2025-06-05,H002,A-,PLT,3,7,7,0,3
2025-06-05,H002,A-,FFP,16,0,2,1,13
2025-06-05,H002,B-,PRBC,7,7,6,1,7
2025-06-05,H002,B-,PLT,8,5,8,1,4
2025-06-05,H002,B-,FFP,4,5,2,0,7
2025-06-05,H002,O-,PRBC,5,10,10,1,4
2025-06-05,H002,O-,PLT,6,12,11,1,6
2025-06-05,H002,O-,FFP,6,6,2,1,9
2025-06-05,H002,AB-,PRBC,4,3,3,1,3
2025-06-05,H002,AB-,PLT,6,0,3,1,2
2025-06-05,H002,AB-,FFP,61,2,1,2,60
2025-06-06,H001,A+,PRBC,43,21,21,1,42
2025-06-06,H001,A+,PLT,10,26,24,1,11
2025-06-06,H001,A+,FFP,0,6,7,1,0
2025-06-06,H001,B+,PRBC,37,19,19,1,36
2025-06-06,H001,B+,PLT,27,23,22,1,27
2025-06-06,H001,B+,FFP,3,2,5,1,0
2025-06-06,H001,O+,PRBC,87,24,23,2,86
2025-06-06,H001,O+,PLT,35,32,29,1,37
2025-06-06,H001,O+,FFP,0,8,5,0,3
2025-06-06,H001,AB+,PRBC,1,6,7,1,0
2025-06-06,H001,AB+,PLT,4,15,10,0,9
2025-06-06,H001,AB+,FFP,15,3,2,1,15
2025-06-06,H001,A-,PRBC,0,2,3,0,0
2025-06-06,H001,A-,PLT,2,4,5,0,1
2025-06-06,H001,A-,FFP,47,0,1,2,44
2025-06-06,H001,B-,PRBC,0,4,4,0,0
2025-06-06,H001,B-,PLT,0,6,7,0,0
2025-06-06,H001,B-,FFP,32,1,2,1,30
2025-06-06,H001,O-,PRBC,6,6,6,1,5
2025-06-06,H001,O-,PLT,0,6,9,1,0
2025-06-06,H001,O-,FFP,12,2,4,0,10
2025-06-06,H001,AB-,PRBC,10,5,4,1,10
2025-06-06,H001,AB-,PLT,29,2,6,1,24
2025-06-06,H001,AB-,FFP,59,3,0,1,61
2025-06-06,H002,A+,PRBC,58,29,27,2,58
2025-06-06,H002,A+,PLT,29,30,29,1,29
2025-06-06,H002,A+,FFP,3,1,8,0,0
2025-06-06,H002,B+,PRBC,32,24,23,1,32
2025-06-06,H002,B+,PLT,14,30,28,0,16
2025-06-06,H002,B+,FFP,0,9,8,0,1
2025-06-06,H002,O+,PRBC,105,32,29,3,105
2025-06-06,H002,O+,PLT,71,42,37,2,74
2025-06-06,H002,O+,FFP,24,13,12,1,24
2025-06-06,H002,AB+,PRBC,0,11,8,0,3
2025-06-06,H002,AB+,PLT,11,8,11,1,7
2025-06-06,H002,AB+,FFP,3,5,3,1,4
2025-06-06,H002,A-,PRBC,4,6,7,0,3
2025-06-06,H002,A-,PLT,3,6,6,1,2
2025-06-06,H002,A-,FFP,13,4,3,1,13
2025-06-06,H002,B-,PRBC,7,4,6,1,4
2025-06-06,H002,B-,PLT,4,8,8,1,3
2025-06-06,H002,B-,FFP,7,5,3,0,9
2025-06-06,H002,O-,PRBC,4,10,7,1,6
2025-06-06,H002,O-,PLT,6,8,9,1,4
2025-06-06,H002,O-,FFP,9,3,1,0,11
2025-06-06,H002,AB-,PRBC,3,1,2,1,1
2025-06-06,H002,AB-,PLT,2,2,5,0,0
2025-06-06,H002,AB-,FFP,60,5,1,1,63
2025-06-07,H001,A+,PRBC,42,15,16,1,40
2025-06-07,H001,A+,PLT,11,24,18,1,16
2025-06-07,H001,A+,FFP,0,1,4,1,0
2025-06-07,H001,B+,PRBC,36,18,15,1,38
2025-06-07,H001,B+,PLT,27,21,18,1,29
2025-06-07,H001,B+,FFP,0,3,4,0,0
2025-06-07,H001,O+,PRBC,86,25,23,3,85
2025-06-07,H001,O+,PLT,37,24,23,2,36
2025-06-07,H001,O+,FFP,3,5,7,0,1
2025-06-07,H001,AB+,PRBC,0,7,6,0,1
2025-06-07,H001,AB+,PLT,9,9,7,1,10
2025-06-07,H001,AB+,FFP,15,1,3,0,13
2025-06-07,H001,A-,PRBC,0,8,5,0,3
2025-06-07,H001,A-,PLT,1,5,5,1,0
2025-06-07,H001,A-,FFP,44,2,1,1,44
2025-06-07,H001,B-,PRBC,0,5,5,1,0
2025-06-07,H001,B-,PLT,0,7,4,1,2
2025-06-07,H001,B-,FFP,30,2,1,1,30
2025-06-07,H001,O-,PRBC,5,5,6,1,3
2025-06-07,H001,O-,PLT,0,9,6,0,3
2025-06-07,H001,O-,FFP,10,5,1,1,13
2025-06-07,H001,AB-,PRBC,10,5,3,0,12
2025-06-07,H001,AB-,PLT,24,1,4,1,20
2025-06-07,H001,AB-,FFP,61,6,2,1,64
2025-06-07,H002,A+,PRBC,58,22,20,2,58
2025-06-07,H002,A+,PLT,29,26,24,1,30
2025-06-07,H002,A+,FFP,0,8,6,1,1
2025-06-07,H002,B+,PRBC,32,23,21,1,33
2025-06-07,H002,B+,PLT,16,22,21,1,16
2025-06-07,H002,B+,FFP,1,10,7,1,3
2025-06-07,H002,O+,PRBC,105,29,27,3,104
2025-06-07,H002,O+,PLT,74,29,27,2,74
2025-06-07,H002,O+,FFP,24,13,9,1,27
2025-06-07,H002,AB+,PRBC,3,11,9,1,4
2025-06-07,H002,AB+,PLT,7,9,8,0,8
2025-06-07,H002,AB+,FFP,4,3,4,1,2
2025-06-07,H002,A-,PRBC,3,6,5,1,3
2025-06-07,H002,A-,PLT,2,8,7,0,3
2025-06-07,H002,A-,FFP,13,3,0,0,16
2025-06-07,H002,B-,PRBC,4,8,8,1,3
2025-06-07,H002,B-,PLT,3,6,7,1,1
2025-06-07,H002,B-,FFP,9,5,1,1,12
2025-06-07,H002,O-,PRBC,6,5,6,1,4
2025-06-07,H002,O-,PLT,4,8,8,0,4
2025-06-07,H002,O-,FFP,11,0,1,1,9
2025-06-07,H002,AB-,PRBC,1,4,3,1,1
2025-06-07,H002,AB-,PLT,0,1,3,0,0
2025-06-07,H002,AB-,FFP,63,3,0,2,64
2025-06-08,H001,A+,PRBC,40,16,17,1,38
2025-06-08,H001,A+,PLT,16,18,17,1,16
2025-06-08,H001,A+,FFP,0,5,6,1,0
2025-06-08,H001,B+,PRBC,38,14,15,1,36
2025-06-08,H001,B+,PLT,29,15,14,1,29
2025-06-08,H001,B+,FFP,0,3,6,1,0
2025-06-08,H001,O+,PRBC,85,23,20,3,85
2025-06-08,H001,O+,PLT,36,22,19,1,38
2025-06-08,H001,O+,FFP,1,7,8,1,0
2025-06-08,H001,AB+,PRBC,1,11,8,0,4
2025-06-08,H001,AB+,PLT,10,6,6,0,10
2025-06-08,H001,AB+,FFP,13,2,4,1,10
2025-06-08,H001,A-,PRBC,3,0,4,1,0
2025-06-08,H001,A-,PLT,0,0,4,0,0
2025-06-08,H001,A-,FFP,44,5,1,2,46
2025-06-08,H001,B-,PRBC,0,5,6,0,0
2025-06-08,H001,B-,PLT,2,2,3,0,1
2025-06-08,H001,B-,FFP,30,2,2,1,29
2025-06-08,H001,O-,PRBC,3,7,5,0,5
2025-06-08,H001,O-,PLT,3,6,5,1,3
2025-06-08,H001,O-,FFP,13,3,3,1,12
2025-06-08,H001,AB-,PRBC,12,0,2,1,9
2025-06-08,H001,AB-,PLT,20,0,2,1,17
2025-06-08,H001,AB-,FFP,64,6,2,1,67
2025-06-08,H002,A+,PRBC,58,19,21,2,54
2025-06-08,H002,A+,PLT,30,24,21,1,32
2025-06-08,H002,A+,FFP,1,7,6,0,2
2025-06-08,H002,B+,PRBC,33,17,18,1,31
2025-06-08,H002,B+,PLT,16,15,19,1,11
2025-06-08,H002,B+,FFP,3,4,6,0,1
2025-06-08,H002,O+,PRBC,104,26,24,2,104
2025-06-08,H002,O+,PLT,74,28,26,2,74
2025-06-08,H002,O+,FFP,27,6,8,1,24
2025-06-08,H002,AB+,PRBC,4,3,5,0,2
2025-06-08,H002,AB+,PLT,8,5,6,0,7
2025-06-08,H002,AB+,FFP,2,2,2,1,1
2025-06-08,H002,A-,PRBC,3,2,5,1,0
2025-06-08,H002,A-,PLT,3,8,7,1,3
2025-06-08,H002,A-,FFP,16,4,2,1,17
2025-06-08,H002,B-,PRBC,3,5,4,1,3
2025-06-08,H002,B-,PLT,1,2,5,1,0
2025-06-08,H002,B-,FFP,12,1,1,1,11
2025-06-08,H002,O-,PRBC,4,9,7,0,6
2025-06-08,H002,O-,PLT,4,9,8,1,4
2025-06-08,H002,O-,FFP,9,5,3,1,10
2025-06-08,H002,AB-,PRBC,1,5,2,0,4
2025-06-08,H002,AB-,PLT,0,4,4,0,0
2025-06-08,H002,AB-,FFP,64,1,2,2,61
2025-06-09,H001,A+,PRBC,38,20,17,2,39
2025-06-09,H001,A+,PLT,16,28,24,1,19
2025-06-09,H001,A+,FFP,0,9,7,1,1
2025-06-09,H001,B+,PRBC,36,17,16,2,35
2025-06-09,H001,B+,PLT,29,22,22,1,28
2025-06-09,H001,B+,FFP,0,9,8,1,0
2025-06-09,H001,O+,PRBC,85,26,23,2,86
2025-06-09,H001,O+,PLT,38,29,26,1,40
2025-06-09,H001,O+,FFP,0,7,8,0,0
2025-06-09,H001,AB+,PRBC,4,3,7,1,0
2025-06-09,H001,AB+,PLT,10,10,9,1,10
2025-06-09,H001,AB+,FFP,10,0,3,1,6
2025-06-09,H001,A-,PRBC,0,7,5,0,2
2025-06-09,H001,A-,PLT,0,7,7,0,0
2025-06-09,H001,A-,FFP,46,1,1,1,45
2025-06-09,H001,B-,PRBC,0,9,6,1,2
2025-06-09,H001,B-,PLT,1,4,5,0,0
2025-06-09,H001,B-,FFP,29,3,2,1,29
2025-06-09,H001,O-,PRBC,5,5,6,0,4
2025-06-09,H001,O-,PLT,3,8,8,1,2
2025-06-09,H001,O-,FFP,12,4,2,1,13
2025-06-09,H001,AB-,PRBC,9,3,4,1,7
2025-06-09,H001,AB-,PLT,17,2,2,1,16
2025-06-09,H001,AB-,FFP,67,4,0,2,69
2025-06-09,H002,A+,PRBC,54,23,25,1,51
2025-06-09,H002,A+,PLT,32,32,28,1,35
2025-06-09,H002,A+,FFP,2,7,5,1,3
2025-06-09,H002,B+,PRBC,31,21,21,1,30
2025-06-09,H002,B+,PLT,11,23,24,1,9
2025-06-09,H002,B+,FFP,1,5,7,0,0
2025-06-09,H002,O+,PRBC,104,25,25,3,101
2025-06-09,H002,O+,PLT,74,35,34,2,73
2025-06-09,H002,O+,FFP,24,11,9,1,25
2025-06-09,H002,AB+,PRBC,2,8,8,1,1
2025-06-09,H002,AB+,PLT,7,9,8,1,7
2025-06-09,H002,AB+,FFP,1,5,3,0,3
2025-06-09,H002,A-,PRBC,0,6,5,1,0
2025-06-09,H002,A-,PLT,3,11,8,1,5
2025-06-09,H002,A-,FFP,17,5,3,1,18
2025-06-09,H002,B-,PRBC,3,1,6,1,0
2025-06-09,H002,B-,PLT,0,6,6,1,0
2025-06-09,H002,B-,FFP,11,5,4,0,12
2025-06-09,H002,O-,PRBC,6,9,6,1,8
2025-06-09,H002,O-,PLT,4,8,8,0,4
2025-06-09,H002,O-,FFP,10,4,3,0,11
2025-06-09,H002,AB-,PRBC,4,9,5,1,7
2025-06-09,H002,AB-,PLT,0,4,3,0,1
2025-06-09,H002,AB-,FFP,61,1,1,2,59
2025-06-10,H001,A+,PRBC,39,16,18,1,36
2025-06-10,H001,A+,PLT,19,22,22,1,18
2025-06-10,H001,A+,FFP,1,8,8,0,1
2025-06-10,H001,B+,PRBC,35,24,19,1,39
2025-06-10,H001,B+,PLT,28,22,19,1,30
2025-06-10,H001,B+,FFP,0,5,6,0,0
2025-06-10,H001,O+,PRBC,86,23,23,2,84
2025-06-10,H001,O+,PLT,40,26,26,1,39
2025-06-10,H001,O+,FFP,0,12,7,1,4
2025-06-10,H001,AB+,PRBC,0,4,6,1,0
2025-06-10,H001,AB+,PLT,10,9,7,1,11
2025-06-10,H001,AB+,FFP,6,4,2,0,8
2025-06-10,H001,A-,PRBC,2,3,4,1,0
2025-06-10,H001,A-,PLT,0,4,6,0,0
2025-06-10,H001,A-,FFP,45,3,2,1,45
2025-06-10,H001,B-,PRBC,2,8,5,0,5
2025-06-10,H001,B-,PLT,0,3,5,0,0
2025-06-10,H001,B-,FFP,29,3,1,1,30
2025-06-10,H001,O-,PRBC,4,9,7,1,5
2025-06-10,H001,O-,PLT,2,12,8,1,5
2025-06-10,H001,O-,FFP,13,0,1,0,12
2025-06-10,H001,AB-,PRBC,7,4,3,1,7
2025-06-10,H001,AB-,PLT,16,6,2,1,19
2025-06-10,H001,AB-,FFP,69,4,1,2,70
2025-06-10,H002,A+,PRBC,51,27,26,2,50
2025-06-10,H002,A+,PLT,35,29,27,1,36
2025-06-10,H002,A+,FFP,3,10,8,1,4
2025-06-10,H002,B+,PRBC,30,27,23,2,32
2025-06-10,H002,B+,PLT,9,30,26,1,12
2025-06-10,H002,B+,FFP,0,5,9,1,0
2025-06-10,H002,O+,PRBC,101,33,30,2,102
2025-06-10,H002,O+,PLT,73,35,32,2,74
2025-06-10,H002,O+,FFP,25,11,8,1,27
2025-06-10,H002,AB+,PRBC,1,10,9,0,2
2025-06-10,H002,AB+,PLT,7,10,9,1,7
2025-06-10,H002,AB+,FFP,3,3,4,1,1
2025-06-10,H002,A-,PRBC,0,5,6,0,0
2025-06-10,H002,A-,PLT,5,8,8,0,5
2025-06-10,H002,A-,FFP,18,4,1,1,20
2025-06-10,H002,B-,PRBC,0,8,7,0,1
2025-06-10,H002,B-,PLT,0,7,6,0,1
2025-06-10,H002,B-,FFP,12,3,3,0,12
2025-06-10,H002,O-,PRBC,8,9,7,0,10
2025-06-10,H002,O-,PLT,4,12,9,1,6
2025-06-10,H002,O-,FFP,11,0,1,1,9
2025-06-10,H002,AB-,PRBC,7,2,3,1,5
2025-06-10,H002,AB-,PLT,1,8,4,0,5
2025-06-10,H002,AB-,FFP,59,2,0,1,60
2025-06-11,H001,A+,PRBC,36,20,19,1,36
2025-06-11,H001,A+,PLT,18,25,25,1,17
2025-06-11,H001,A+,FFP,1,9,7,0,3
2025-06-11,H001,B+,PRBC,39,25,19,1,44
2025-06-11,H001,B+,PLT,30,23,23,1,29
2025-06-11,H001,B+,FFP,0,12,9,1,2
2025-06-11,H001,O+,PRBC,84,27,27,3,81
2025-06-11,H001,O+,PLT,39,36,31,1,43
2025-06-11,H001,O+,FFP,4,8,9,1,2
2025-06-11,H001,AB+,PRBC,0,3,7,0,0
2025-06-11,H001,AB+,PLT,11,10,6,1,14
2025-06-11,H001,AB+,FFP,8,2,2,1,7
2025-06-11,H001,A-,PRBC,0,2,5,0,0
2025-06-11,H001,A-,PLT,0,4,4,1,0
2025-06-11,H001,A-,FFP,45,4,1,1,47
2025-06-11,H001,B-,PRBC,5,5,3,1,6
2025-06-11,H001,B-,PLT,0,6,6,0,0
2025-06-11,H001,B-,FFP,30,2,3,1,28
2025-06-11,H001,O-,PRBC,5,7,8,0,4
2025-06-11,H001,O-,PLT,5,10,9,0,6
2025-06-11,H001,O-,FFP,12,4,1,1,14
2025-06-11,H001,AB-,PRBC,7,3,1,0,9
2025-06-11,H001,AB-,PLT,19,2,1,1,19
2025-06-11,H001,AB-,FFP,70,3,0,2,71
2025-06-11,H002,A+,PRBC,50,25,25,1,49
2025-06-11,H002,A+,PLT,36,31,29,1,37
2025-06-11,H002,A+,FFP,4,8,8,0,4
2025-06-11,H002,B+,PRBC,32,22,25,2,27
2025-06-11,H002,B+,PLT,12,33,28,1,16
2025-06-11,H002,B+,FFP,0,9,8,1,0
2025-06-11,H002,O+,PRBC,102,36,33,3,102
2025-06-11,H002,O+,PLT,74,39,36,2,75
2025-06-11,H002,O+,FFP,27,11,11,1,26
2025-06-11,H002,AB+,PRBC,2,7,9,1,0
2025-06-11,H002,AB+,PLT,7,12,10,1,8
2025-06-11,H002,AB+,FFP,1,0,4,0,0
2025-06-11,H002,A-,PRBC,0,6,7,1,0
2025-06-11,H002,A-,PLT,5,5,6,0,4
2025-06-11,H002,A-,FFP,20,2,2,1,19
2025-06-11,H002,B-,PRBC,1,3,7,1,0
2025-06-11,H002,B-,PLT,1,9,7,0,3
2025-06-11,H002,B-,FFP,12,3,3,0,12
2025-06-11,H002,O-,PRBC,10,9,9,0,10
2025-06-11,H002,O-,PLT,6,14,12,1,7
2025-06-11,H002,O-,FFP,9,4,1,1,11
2025-06-11,H002,AB-,PRBC,5,4,3,1,5
2025-06-11,H002,AB-,PLT,5,3,3,1,4
2025-06-11,H002,AB-,FFP,60,5,2,2,61
2025-06-12,H001,A+,PRBC,36,18,18,1,35
2025-06-12,H001,A+,PLT,17,26,24,1,18
2025-06-12,H001,A+,FFP,3,5,6,0,2
2025-06-12,H001,B+,PRBC,44,19,18,1,44
2025-06-12,H001,B+,PLT,29,21,21,1,28
2025-06-12,H001,B+,FFP,2,8,6,1,3
2025-06-12,H001,O+,PRBC,81,29,26,2,82
2025-06-12,H001,O+,PLT,43,32,30,1,44
2025-06-12,H001,O+,FFP,2,10,9,1,2
2025-06-12,H001,AB+,PRBC,0,11,9,0,2
2025-06-12,H001,AB+,PLT,14,13,9,1,17
2025-06-12,H001,AB+,FFP,7,0,2,1,4
2025-06-12,H001,A-,PRBC,0,5,5,1,0
2025-06-12,H001,A-,PLT,0,7,5,1,1
2025-06-12,H001,A-,FFP,47,7,1,2,51
2025-06-12,H001,B-,PRBC,6,5,4,1,6
2025-06-12,H001,B-,PLT,0,9,7,0,2
2025-06-12,H001,B-,FFP,28,0,1,1,26
2025-06-12,H001,O-,PRBC,4,8,7,0,5
2025-06-12,H001,O-,PLT,6,7,7,1,5
2025-06-12,H001,O-,FFP,14,4,3,1,14
2025-06-12,H001,AB-,PRBC,9,6,2,1,12
2025-06-12,H001,AB-,PLT,19,3,3,1,18
2025-06-12,H001,AB-,FFP,71,2,2,2,69
2025-06-12,H002,A+,PRBC,49,27,26,2,48
2025-06-12,H002,A+,PLT,37,28,30,2,33
2025-06-12,H002,A+,FFP,4,6,7,0,3
2025-06-12,H002,B+,PRBC,27,27,27,1,26
2025-06-12,H002,B+,PLT,16,30,30,0,16
2025-06-12,H002,B+,FFP,0,10,9,1,0
2025-06-12,H002,O+,PRBC,102,31,31,2,100
2025-06-12,H002,O+,PLT,75,40,37,2,76
2025-06-12,H002,O+,FFP,26,15,10,1,30
2025-06-12,H002,AB+,PRBC,0,10,10,0,0
2025-06-12,H002,AB+,PLT,8,9,11,1,5
2025-06-12,H002,AB+,FFP,0,6,2,1,3
2025-06-12,H002,A-,PRBC,0,4,6,1,0
2025-06-12,H002,A-,PLT,4,9,9,0,4
2025-06-12,H002,A-,FFP,19,6,4,1,20
2025-06-12,H002,B-,PRBC,0,6,8,1,0
2025-06-12,H002,B-,PLT,3,7,8,0,2
2025-06-12,H002,B-,FFP,12,0,2,1,9
2025-06-12,H002,O-,PRBC,10,8,6,0,12
2025-06-12,H002,O-,PLT,7,9,11,0,5
2025-06-12,H002,O-,FFP,11,4,3,1,11
2025-06-12,H002,AB-,PRBC,5,3,3,1,4
2025-06-12,H002,AB-,PLT,4,3,4,0,3
2025-06-12,H002,AB-,FFP,61,2,0,2,61
2025-06-13,H001,A+,PRBC,35,21,20,1,35
2025-06-13,H001,A+,PLT,18,22,22,1,17
2025-06-13,H001,A+,FFP,2,4,7,1,0
2025-06-13,H001,B+,PRBC,44,18,19,2,41
2025-06-13,H001,B+,PLT,28,23,21,1,29
2025-06-13,H001,B+,FFP,3,6,6,1,2
2025-06-13,H001,O+,PRBC,82,27,24,2,83
2025-06-13,H001,O+,PLT,44,29,27,1,45
2025-06-13,H001,O+,FFP,2,3,8,1,0
2025-06-13,H001,AB+,PRBC,2,9,8,0,3
2025-06-13,H001,AB+,PLT,17,6,8,1,14
2025-06-13,H001,AB+,FFP,4,4,4,1,3
2025-06-13,H001,A-,PRBC,0,4,7,0,0
2025-06-13,H001,A-,PLT,1,7,5,1,2
2025-06-13,H001,A-,FFP,51,4,0,1,54
2025-06-13,H001,B-,PRBC,6,6,6,0,6
2025-06-13,H001,B-,PLT,2,6,5,1,2
2025-06-13,H001,B-,FFP,26,1,1,1,25
2025-06-13,H001,O-,PRBC,5,5,6,1,3
2025-06-13,H001,O-,PLT,5,9,7,1,6
2025-06-13,H001,O-,FFP,14,0,3,0,11
2025-06-13,H001,AB-,PRBC,12,2,1,1,12
2025-06-13,H001,AB-,PLT,18,3,1,1,19
2025-06-13,H001,AB-,FFP,69,2,1,2,68
2025-06-13,H002,A+,PRBC,48,29,25,1,51
2025-06-13,H002,A+,PLT,33,32,27,1,37
2025-06-13,H002,A+,FFP,3,8,7,1,3
2025-06-13,H002,B+,PRBC,26,21,22,1,24
2025-06-13,H002,B+,PLT,16,28,25,0,19
2025-06-13,H002,B+,FFP,0,12,8,1,3
2025-06-13,H002,O+,PRBC,100,35,32,2,101
2025-06-13,H002,O+,PLT,76,33,31,2,76
2025-06-13,H002,O+,FFP,30,9,10,1,28
2025-06-13,H002,AB+,PRBC,0,8,7,0,1
2025-06-13,H002,AB+,PLT,5,8,8,0,5
2025-06-13,H002,AB+,FFP,3,0,4,1,0
2025-06-13,H002,A-,PRBC,0,9,7,1,1
2025-06-13,H002,A-,PLT,4,5,7,0,2
2025-06-13,H002,A-,FFP,20,7,3,1,23
2025-06-13,H002,B-,PRBC,0,6,6,0,0
2025-06-13,H002,B-,PLT,2,6,6,0,2
2025-06-13,H002,B-,FFP,9,4,4,1,8
2025-06-13,H002,O-,PRBC,12,8,8,1,11
2025-06-13,H002,O-,PLT,5,10,10,1,4
2025-06-13,H002,O-,FFP,11,0,3,0,8
2025-06-13,H002,AB-,PRBC,4,5,1,1,7
2025-06-13,H002,AB-,PLT,3,3,1,1,4
2025-06-13,H002,AB-,FFP,61,5,0,2,64
2025-06-14,H001,A+,PRBC,35,16,18,1,32
2025-06-14,H001,A+,PLT,17,19,19,1,16
2025-06-14,H001,A+,FFP,0,5,6,1,0
2025-06-14,H001,B+,PRBC,41,14,15,2,38
2025-06-14,H001,B+,PLT,29,22,19,1,31
2025-06-14,H001,B+,FFP,2,3,4,0,1
2025-06-14,H001,O+,PRBC,83,24,22,2,83
2025-06-14,H001,O+,PLT,45,23,23,2,43
2025-06-14,H001,O+,FFP,0,9,7,0,2
2025-06-14,H001,AB+,PRBC,3,9,7,1,4
2025-06-14,H001,AB+,PLT,14,7,6,1,14
2025-06-14,H001,AB+,FFP,3,3,1,0,5
2025-06-14,H001,A-,PRBC,0,6,4,0,2
